base_name,sample_number,sample_file,reward_score,footprint_count
c4cd6788-8687-4547-89d5-bdd64393483c,1,c4cd6788-8687-4547-89d5-bdd64393483c_sample_1.py,0.5588235294117647,15
c4cd6788-8687-4547-89d5-bdd64393483c,2,c4cd6788-8687-4547-89d5-bdd64393483c_sample_2.py,0.554054054054054,18
c4cd6788-8687-4547-89d5-bdd64393483c,3,c4cd6788-8687-4547-89d5-bdd64393483c_sample_3.py,0.5588235294117647,15
c4cd6788-8687-4547-89d5-bdd64393483c,4,c4cd6788-8687-4547-89d5-bdd64393483c_sample_4.py,0.5336134453781514,104
c4d0932a-0550-47d9-bda9-d857c439a42a,1,c4d0932a-0550-47d9-bda9-d857c439a42a_sample_1.py,0.8611111111111112,16
c4d0932a-0550-47d9-bda9-d857c439a42a,2,c4d0932a-0550-47d9-bda9-d857c439a42a_sample_2.py,-1.0,
c4d0932a-0550-47d9-bda9-d857c439a42a,3,c4d0932a-0550-47d9-bda9-d857c439a42a_sample_3.py,-1.0,
c4d0932a-0550-47d9-bda9-d857c439a42a,4,c4d0932a-0550-47d9-bda9-d857c439a42a_sample_4.py,0.8333333333333333,15
c4e042a6-4225-4679-9c2f-0ce00a84a9d7,1,c4e042a6-4225-4679-9c2f-0ce00a84a9d7_sample_1.py,-1.0,
c4e042a6-4225-4679-9c2f-0ce00a84a9d7,2,c4e042a6-4225-4679-9c2f-0ce00a84a9d7_sample_2.py,0.4769230769230768,16
c4e042a6-4225-4679-9c2f-0ce00a84a9d7,3,c4e042a6-4225-4679-9c2f-0ce00a84a9d7_sample_3.py,0.5874999999999999,18
c4e042a6-4225-4679-9c2f-0ce00a84a9d7,4,c4e042a6-4225-4679-9c2f-0ce00a84a9d7_sample_4.py,-1.0,
c4f2d290-8822-45db-b3af-2ac90108f489,1,c4f2d290-8822-45db-b3af-2ac90108f489_sample_1.py,-1.0,
c4f2d290-8822-45db-b3af-2ac90108f489,2,c4f2d290-8822-45db-b3af-2ac90108f489_sample_2.py,0.5153846153846153,17
c4f2d290-8822-45db-b3af-2ac90108f489,3,c4f2d290-8822-45db-b3af-2ac90108f489_sample_3.py,0.575,15
c4f2d290-8822-45db-b3af-2ac90108f489,4,c4f2d290-8822-45db-b3af-2ac90108f489_sample_4.py,-1.0,
c53b2c3c-4caa-4433-bb20-30a02ecb9c21,1,c53b2c3c-4caa-4433-bb20-30a02ecb9c21_sample_1.py,-1.0,
c53b2c3c-4caa-4433-bb20-30a02ecb9c21,2,c53b2c3c-4caa-4433-bb20-30a02ecb9c21_sample_2.py,0.6818181818181819,16
c53b2c3c-4caa-4433-bb20-30a02ecb9c21,3,c53b2c3c-4caa-4433-bb20-30a02ecb9c21_sample_3.py,0.5142857142857142,14
c53b2c3c-4caa-4433-bb20-30a02ecb9c21,4,c53b2c3c-4caa-4433-bb20-30a02ecb9c21_sample_4.py,-1.0,
c5ee20a6-c73f-40c8-a93c-7403f387b081,1,c5ee20a6-c73f-40c8-a93c-7403f387b081_sample_1.py,0.6527777777777777,17
c5ee20a6-c73f-40c8-a93c-7403f387b081,2,c5ee20a6-c73f-40c8-a93c-7403f387b081_sample_2.py,0.44166666666666665,87
c5ee20a6-c73f-40c8-a93c-7403f387b081,3,c5ee20a6-c73f-40c8-a93c-7403f387b081_sample_3.py,0.6857142857142857,18
c5ee20a6-c73f-40c8-a93c-7403f387b081,4,c5ee20a6-c73f-40c8-a93c-7403f387b081_sample_4.py,0.6301369863013699,62
c5f0a079-007a-4dae-a48d-afa9f04a238e,1,c5f0a079-007a-4dae-a48d-afa9f04a238e_sample_1.py,0.5670731707317074,68
c5f0a079-007a-4dae-a48d-afa9f04a238e,2,c5f0a079-007a-4dae-a48d-afa9f04a238e_sample_2.py,0.7142857142857142,15
c5f0a079-007a-4dae-a48d-afa9f04a238e,3,c5f0a079-007a-4dae-a48d-afa9f04a238e_sample_3.py,0.5847457627118644,44
c5f0a079-007a-4dae-a48d-afa9f04a238e,4,c5f0a079-007a-4dae-a48d-afa9f04a238e_sample_4.py,0.6031746031746033,51
c619c6d9-c45c-4ad5-8992-4bd4e48841f7,1,c619c6d9-c45c-4ad5-8992-4bd4e48841f7_sample_1.py,-1.0,
c619c6d9-c45c-4ad5-8992-4bd4e48841f7,2,c619c6d9-c45c-4ad5-8992-4bd4e48841f7_sample_2.py,0.6973684210526316,26
c619c6d9-c45c-4ad5-8992-4bd4e48841f7,3,c619c6d9-c45c-4ad5-8992-4bd4e48841f7_sample_3.py,-1.0,
c619c6d9-c45c-4ad5-8992-4bd4e48841f7,4,c619c6d9-c45c-4ad5-8992-4bd4e48841f7_sample_4.py,0.6285714285714286,17
c62b5a91-83cd-4608-93f7-1167a18bc655,1,c62b5a91-83cd-4608-93f7-1167a18bc655_sample_1.py,0.5694444444444444,20
c62b5a91-83cd-4608-93f7-1167a18bc655,2,c62b5a91-83cd-4608-93f7-1167a18bc655_sample_2.py,0.5714285714285714,18
c62b5a91-83cd-4608-93f7-1167a18bc655,3,c62b5a91-83cd-4608-93f7-1167a18bc655_sample_3.py,-1.0,
c62b5a91-83cd-4608-93f7-1167a18bc655,4,c62b5a91-83cd-4608-93f7-1167a18bc655_sample_4.py,0.592857142857143,21
c676dd42-1f5e-4761-b647-bda657f6b714,1,c676dd42-1f5e-4761-b647-bda657f6b714_sample_1.py,0.5153846153846153,13
c676dd42-1f5e-4761-b647-bda657f6b714,2,c676dd42-1f5e-4761-b647-bda657f6b714_sample_2.py,0.5514705882352942,56
c676dd42-1f5e-4761-b647-bda657f6b714,3,c676dd42-1f5e-4761-b647-bda657f6b714_sample_3.py,0.5978260869565217,36
c676dd42-1f5e-4761-b647-bda657f6b714,4,c676dd42-1f5e-4761-b647-bda657f6b714_sample_4.py,-1.0,
c67d6b59-4d68-4bef-908e-053910b74168,1,c67d6b59-4d68-4bef-908e-053910b74168_sample_1.py,0.7619047619047619,16
c67d6b59-4d68-4bef-908e-053910b74168,2,c67d6b59-4d68-4bef-908e-053910b74168_sample_2.py,-1.0,
c67d6b59-4d68-4bef-908e-053910b74168,3,c67d6b59-4d68-4bef-908e-053910b74168_sample_3.py,0.5410958904109588,16
c67d6b59-4d68-4bef-908e-053910b74168,4,c67d6b59-4d68-4bef-908e-053910b74168_sample_4.py,0.8,16
c6d42a5d-ca5f-4764-9112-9ededeb4528b,1,c6d42a5d-ca5f-4764-9112-9ededeb4528b_sample_1.py,-1.0,
c6d42a5d-ca5f-4764-9112-9ededeb4528b,2,c6d42a5d-ca5f-4764-9112-9ededeb4528b_sample_2.py,0.6388888888888888,14
c6d42a5d-ca5f-4764-9112-9ededeb4528b,3,c6d42a5d-ca5f-4764-9112-9ededeb4528b_sample_3.py,0.5238095238095237,122
c6d42a5d-ca5f-4764-9112-9ededeb4528b,4,c6d42a5d-ca5f-4764-9112-9ededeb4528b_sample_4.py,0.618421052631579,15
c6ff4518-567f-4cc2-b229-9e54e380a22d,1,c6ff4518-567f-4cc2-b229-9e54e380a22d_sample_1.py,0.5499999999999998,19
c6ff4518-567f-4cc2-b229-9e54e380a22d,2,c6ff4518-567f-4cc2-b229-9e54e380a22d_sample_2.py,0.529209621993127,275
c6ff4518-567f-4cc2-b229-9e54e380a22d,3,c6ff4518-567f-4cc2-b229-9e54e380a22d_sample_3.py,-1.0,
c6ff4518-567f-4cc2-b229-9e54e380a22d,4,c6ff4518-567f-4cc2-b229-9e54e380a22d_sample_4.py,0.7432432432432432,22
c71b3cb4-9d94-49f6-9d58-711947707bce,1,c71b3cb4-9d94-49f6-9d58-711947707bce_sample_1.py,0.526639344262295,225
c71b3cb4-9d94-49f6-9d58-711947707bce,2,c71b3cb4-9d94-49f6-9d58-711947707bce_sample_2.py,-1.0,
c71b3cb4-9d94-49f6-9d58-711947707bce,3,c71b3cb4-9d94-49f6-9d58-711947707bce_sample_3.py,0.5952380952380953,18
c71b3cb4-9d94-49f6-9d58-711947707bce,4,c71b3cb4-9d94-49f6-9d58-711947707bce_sample_4.py,0.640625,50
c76d1c23-0ef9-44a7-8044-32c9f3fed603,1,c76d1c23-0ef9-44a7-8044-32c9f3fed603_sample_1.py,0.7352941176470589,19
c76d1c23-0ef9-44a7-8044-32c9f3fed603,2,c76d1c23-0ef9-44a7-8044-32c9f3fed603_sample_2.py,-1.0,
c76d1c23-0ef9-44a7-8044-32c9f3fed603,3,c76d1c23-0ef9-44a7-8044-32c9f3fed603_sample_3.py,0.71875,15
c76d1c23-0ef9-44a7-8044-32c9f3fed603,4,c76d1c23-0ef9-44a7-8044-32c9f3fed603_sample_4.py,0.37142857142857144,16
c76e808d-69af-4f46-a81b-151f08211ef3,1,c76e808d-69af-4f46-a81b-151f08211ef3_sample_1.py,-1.0,
c76e808d-69af-4f46-a81b-151f08211ef3,2,c76e808d-69af-4f46-a81b-151f08211ef3_sample_2.py,0.6774193548387097,17
c76e808d-69af-4f46-a81b-151f08211ef3,3,c76e808d-69af-4f46-a81b-151f08211ef3_sample_3.py,0.7258064516129032,20
c76e808d-69af-4f46-a81b-151f08211ef3,4,c76e808d-69af-4f46-a81b-151f08211ef3_sample_4.py,0.6774193548387097,17
c7719214-6d56-4660-a73e-27ece842e9d5,1,c7719214-6d56-4660-a73e-27ece842e9d5_sample_1.py,0.7068965517241379,17
c7719214-6d56-4660-a73e-27ece842e9d5,2,c7719214-6d56-4660-a73e-27ece842e9d5_sample_2.py,0.6833333333333333,17
c7719214-6d56-4660-a73e-27ece842e9d5,3,c7719214-6d56-4660-a73e-27ece842e9d5_sample_3.py,-1.0,
c7719214-6d56-4660-a73e-27ece842e9d5,4,c7719214-6d56-4660-a73e-27ece842e9d5_sample_4.py,0.7068965517241379,17
c78c72c3-037c-4c88-a171-f73e1626faec,1,c78c72c3-037c-4c88-a171-f73e1626faec_sample_1.py,0.5523255813953489,14
c78c72c3-037c-4c88-a171-f73e1626faec,2,c78c72c3-037c-4c88-a171-f73e1626faec_sample_2.py,-1.0,
c78c72c3-037c-4c88-a171-f73e1626faec,3,c78c72c3-037c-4c88-a171-f73e1626faec_sample_3.py,0.5677083333333333,28
c78c72c3-037c-4c88-a171-f73e1626faec,4,c78c72c3-037c-4c88-a171-f73e1626faec_sample_4.py,-1.0,
c7e9f417-b3d2-4a8c-a91d-0a7070783375,1,c7e9f417-b3d2-4a8c-a91d-0a7070783375_sample_1.py,0.588235294117647,23
c7e9f417-b3d2-4a8c-a91d-0a7070783375,2,c7e9f417-b3d2-4a8c-a91d-0a7070783375_sample_2.py,0.49302325581395334,14
c7e9f417-b3d2-4a8c-a91d-0a7070783375,3,c7e9f417-b3d2-4a8c-a91d-0a7070783375_sample_3.py,0.55,18
c7e9f417-b3d2-4a8c-a91d-0a7070783375,4,c7e9f417-b3d2-4a8c-a91d-0a7070783375_sample_4.py,0.5612244897959184,18
c827453b-fb6a-408e-912a-586fdfd11b6b,1,c827453b-fb6a-408e-912a-586fdfd11b6b_sample_1.py,0.516431924882629,198
c827453b-fb6a-408e-912a-586fdfd11b6b,2,c827453b-fb6a-408e-912a-586fdfd11b6b_sample_2.py,0.5555555555555556,18
c827453b-fb6a-408e-912a-586fdfd11b6b,3,c827453b-fb6a-408e-912a-586fdfd11b6b_sample_3.py,-1.0,
c827453b-fb6a-408e-912a-586fdfd11b6b,4,c827453b-fb6a-408e-912a-586fdfd11b6b_sample_4.py,-1.0,
c8609001-799d-4e79-8551-8254714abd16,1,c8609001-799d-4e79-8551-8254714abd16_sample_1.py,0.6100000000000001,25
c8609001-799d-4e79-8551-8254714abd16,2,c8609001-799d-4e79-8551-8254714abd16_sample_2.py,-1.0,
c8609001-799d-4e79-8551-8254714abd16,3,c8609001-799d-4e79-8551-8254714abd16_sample_3.py,0.5666666666666667,15
c8609001-799d-4e79-8551-8254714abd16,4,c8609001-799d-4e79-8551-8254714abd16_sample_4.py,0.5666666666666667,15
c884c0ad-4b6c-478e-8553-2c8264c78c4d,1,c884c0ad-4b6c-478e-8553-2c8264c78c4d_sample_1.py,0.5410256410256409,18
c884c0ad-4b6c-478e-8553-2c8264c78c4d,2,c884c0ad-4b6c-478e-8553-2c8264c78c4d_sample_2.py,0.6944444444444444,18
c884c0ad-4b6c-478e-8553-2c8264c78c4d,3,c884c0ad-4b6c-478e-8553-2c8264c78c4d_sample_3.py,-1.0,
c884c0ad-4b6c-478e-8553-2c8264c78c4d,4,c884c0ad-4b6c-478e-8553-2c8264c78c4d_sample_4.py,0.6944444444444444,18
c8a5d28f-ffc6-4a17-82b2-16abf23b7f08,1,c8a5d28f-ffc6-4a17-82b2-16abf23b7f08_sample_1.py,-1.0,
c8a5d28f-ffc6-4a17-82b2-16abf23b7f08,2,c8a5d28f-ffc6-4a17-82b2-16abf23b7f08_sample_2.py,0.7884615384615383,16
c8a5d28f-ffc6-4a17-82b2-16abf23b7f08,3,c8a5d28f-ffc6-4a17-82b2-16abf23b7f08_sample_3.py,0.6142857142857141,15
c8a5d28f-ffc6-4a17-82b2-16abf23b7f08,4,c8a5d28f-ffc6-4a17-82b2-16abf23b7f08_sample_4.py,0.6935483870967742,18
c8c032aa-a34a-426c-9fe9-3e749590bab8,1,c8c032aa-a34a-426c-9fe9-3e749590bab8_sample_1.py,0.5916666666666666,22
c8c032aa-a34a-426c-9fe9-3e749590bab8,2,c8c032aa-a34a-426c-9fe9-3e749590bab8_sample_2.py,-1.0,
c8c032aa-a34a-426c-9fe9-3e749590bab8,3,c8c032aa-a34a-426c-9fe9-3e749590bab8_sample_3.py,0.55,17
c8c032aa-a34a-426c-9fe9-3e749590bab8,4,c8c032aa-a34a-426c-9fe9-3e749590bab8_sample_4.py,0.4614035087719297,15
c8efee69-7aee-415a-a6ea-559e0439e363,1,c8efee69-7aee-415a-a6ea-559e0439e363_sample_1.py,0.7,19
c8efee69-7aee-415a-a6ea-559e0439e363,2,c8efee69-7aee-415a-a6ea-559e0439e363_sample_2.py,0.7321428571428572,18
c8efee69-7aee-415a-a6ea-559e0439e363,3,c8efee69-7aee-415a-a6ea-559e0439e363_sample_3.py,0.6774193548387097,19
c8efee69-7aee-415a-a6ea-559e0439e363,4,c8efee69-7aee-415a-a6ea-559e0439e363_sample_4.py,0.7,19
c8f73530-7000-4ace-87c6-b54dc7183342,1,c8f73530-7000-4ace-87c6-b54dc7183342_sample_1.py,-1.0,
c8f73530-7000-4ace-87c6-b54dc7183342,2,c8f73530-7000-4ace-87c6-b54dc7183342_sample_2.py,-1.0,
c8f73530-7000-4ace-87c6-b54dc7183342,3,c8f73530-7000-4ace-87c6-b54dc7183342_sample_3.py,0.8181818181818181,18
c8f73530-7000-4ace-87c6-b54dc7183342,4,c8f73530-7000-4ace-87c6-b54dc7183342_sample_4.py,0.9473684210526316,18
c90423c6-8c34-4503-a4d0-e0c1a2ad7214,1,c90423c6-8c34-4503-a4d0-e0c1a2ad7214_sample_1.py,0.536144578313253,65
c90423c6-8c34-4503-a4d0-e0c1a2ad7214,2,c90423c6-8c34-4503-a4d0-e0c1a2ad7214_sample_2.py,0.6212121212121211,17
c90423c6-8c34-4503-a4d0-e0c1a2ad7214,3,c90423c6-8c34-4503-a4d0-e0c1a2ad7214_sample_3.py,0.6029411764705883,17
c90423c6-8c34-4503-a4d0-e0c1a2ad7214,4,c90423c6-8c34-4503-a4d0-e0c1a2ad7214_sample_4.py,-1.0,
c9217d10-ca3d-4013-83dd-4cbdf7f2854d,1,c9217d10-ca3d-4013-83dd-4cbdf7f2854d_sample_1.py,0.5459183673469388,15
c9217d10-ca3d-4013-83dd-4cbdf7f2854d,2,c9217d10-ca3d-4013-83dd-4cbdf7f2854d_sample_2.py,-1.0,
c9217d10-ca3d-4013-83dd-4cbdf7f2854d,3,c9217d10-ca3d-4013-83dd-4cbdf7f2854d_sample_3.py,0.5459183673469388,15
c9217d10-ca3d-4013-83dd-4cbdf7f2854d,4,c9217d10-ca3d-4013-83dd-4cbdf7f2854d_sample_4.py,0.54,16
c933ca81-5864-49c4-8cff-96b9371c8530,1,c933ca81-5864-49c4-8cff-96b9371c8530_sample_1.py,0.6724137931034484,18
c933ca81-5864-49c4-8cff-96b9371c8530,2,c933ca81-5864-49c4-8cff-96b9371c8530_sample_2.py,-1.0,
c933ca81-5864-49c4-8cff-96b9371c8530,3,c933ca81-5864-49c4-8cff-96b9371c8530_sample_3.py,0.75,15
c933ca81-5864-49c4-8cff-96b9371c8530,4,c933ca81-5864-49c4-8cff-96b9371c8530_sample_4.py,-0.5,
c9594868-fcfe-440b-8018-7879f54f1e4c,1,c9594868-fcfe-440b-8018-7879f54f1e4c_sample_1.py,-0.5,
c9594868-fcfe-440b-8018-7879f54f1e4c,2,c9594868-fcfe-440b-8018-7879f54f1e4c_sample_2.py,0.6447368421052633,16
c9594868-fcfe-440b-8018-7879f54f1e4c,3,c9594868-fcfe-440b-8018-7879f54f1e4c_sample_3.py,-1.0,
c9594868-fcfe-440b-8018-7879f54f1e4c,4,c9594868-fcfe-440b-8018-7879f54f1e4c_sample_4.py,0.6153846153846154,15
c9a2d8a4-7ea7-442a-aac9-20a0ba338751,1,c9a2d8a4-7ea7-442a-aac9-20a0ba338751_sample_1.py,0.4318471337579617,115
c9a2d8a4-7ea7-442a-aac9-20a0ba338751,2,c9a2d8a4-7ea7-442a-aac9-20a0ba338751_sample_2.py,0.464102564102564,36
c9a2d8a4-7ea7-442a-aac9-20a0ba338751,3,c9a2d8a4-7ea7-442a-aac9-20a0ba338751_sample_3.py,0.5764705882352941,40
c9a2d8a4-7ea7-442a-aac9-20a0ba338751,4,c9a2d8a4-7ea7-442a-aac9-20a0ba338751_sample_4.py,-1.0,
ca0bdec8-02cf-4b5a-8cfe-76126ef90914,1,ca0bdec8-02cf-4b5a-8cfe-76126ef90914_sample_1.py,0.640625,20
ca0bdec8-02cf-4b5a-8cfe-76126ef90914,2,ca0bdec8-02cf-4b5a-8cfe-76126ef90914_sample_2.py,0.7037037037037037,17
ca0bdec8-02cf-4b5a-8cfe-76126ef90914,3,ca0bdec8-02cf-4b5a-8cfe-76126ef90914_sample_3.py,-1.0,
ca0bdec8-02cf-4b5a-8cfe-76126ef90914,4,ca0bdec8-02cf-4b5a-8cfe-76126ef90914_sample_4.py,0.7037037037037037,17
ca65d08d-90d6-44e4-b9b4-4ff89c24e406,1,ca65d08d-90d6-44e4-b9b4-4ff89c24e406_sample_1.py,0.5615384615384615,15
ca65d08d-90d6-44e4-b9b4-4ff89c24e406,2,ca65d08d-90d6-44e4-b9b4-4ff89c24e406_sample_2.py,0.5615384615384615,15
ca65d08d-90d6-44e4-b9b4-4ff89c24e406,3,ca65d08d-90d6-44e4-b9b4-4ff89c24e406_sample_3.py,0.5615384615384615,15
ca65d08d-90d6-44e4-b9b4-4ff89c24e406,4,ca65d08d-90d6-44e4-b9b4-4ff89c24e406_sample_4.py,0.5454545454545454,14
ca7654e3-92a8-4190-8cda-fca1c95e0cd7,1,ca7654e3-92a8-4190-8cda-fca1c95e0cd7_sample_1.py,0.8333333333333333,17
ca7654e3-92a8-4190-8cda-fca1c95e0cd7,2,ca7654e3-92a8-4190-8cda-fca1c95e0cd7_sample_2.py,-1.0,
ca7654e3-92a8-4190-8cda-fca1c95e0cd7,3,ca7654e3-92a8-4190-8cda-fca1c95e0cd7_sample_3.py,0.9210526315789473,17
ca7654e3-92a8-4190-8cda-fca1c95e0cd7,4,ca7654e3-92a8-4190-8cda-fca1c95e0cd7_sample_4.py,-1.0,
ca879649-b51d-48af-bb84-3a8c0e46d75d,1,ca879649-b51d-48af-bb84-3a8c0e46d75d_sample_1.py,0.5797101449275361,16
ca879649-b51d-48af-bb84-3a8c0e46d75d,2,ca879649-b51d-48af-bb84-3a8c0e46d75d_sample_2.py,0.5797101449275361,16
ca879649-b51d-48af-bb84-3a8c0e46d75d,3,ca879649-b51d-48af-bb84-3a8c0e46d75d_sample_3.py,0.5632911392405062,25
ca879649-b51d-48af-bb84-3a8c0e46d75d,4,ca879649-b51d-48af-bb84-3a8c0e46d75d_sample_4.py,0.5684931506849316,19
cae103f2-cdc5-4785-8a7c-64cdd34232e4,1,cae103f2-cdc5-4785-8a7c-64cdd34232e4_sample_1.py,0.8,15
cae103f2-cdc5-4785-8a7c-64cdd34232e4,2,cae103f2-cdc5-4785-8a7c-64cdd34232e4_sample_2.py,0.5330188679245282,96
cae103f2-cdc5-4785-8a7c-64cdd34232e4,3,cae103f2-cdc5-4785-8a7c-64cdd34232e4_sample_3.py,-1.0,
cae103f2-cdc5-4785-8a7c-64cdd34232e4,4,cae103f2-cdc5-4785-8a7c-64cdd34232e4_sample_4.py,0.7857142857142856,16
caeed5f1-c289-44d7-83d1-2a5c614e44d1,1,caeed5f1-c289-44d7-83d1-2a5c614e44d1_sample_1.py,0.6115384615384614,15
caeed5f1-c289-44d7-83d1-2a5c614e44d1,2,caeed5f1-c289-44d7-83d1-2a5c614e44d1_sample_2.py,0.53125,131
caeed5f1-c289-44d7-83d1-2a5c614e44d1,3,caeed5f1-c289-44d7-83d1-2a5c614e44d1_sample_3.py,0.603448275862069,48
caeed5f1-c289-44d7-83d1-2a5c614e44d1,4,caeed5f1-c289-44d7-83d1-2a5c614e44d1_sample_4.py,0.9130434782608696,20
caf2784b-5fe2-4a65-b0f5-6d36f16fcc7a,1,caf2784b-5fe2-4a65-b0f5-6d36f16fcc7a_sample_1.py,1.0,15
caf2784b-5fe2-4a65-b0f5-6d36f16fcc7a,2,caf2784b-5fe2-4a65-b0f5-6d36f16fcc7a_sample_2.py,0.6142857142857141,15
caf2784b-5fe2-4a65-b0f5-6d36f16fcc7a,3,caf2784b-5fe2-4a65-b0f5-6d36f16fcc7a_sample_3.py,0.8823529411764706,15
caf2784b-5fe2-4a65-b0f5-6d36f16fcc7a,4,caf2784b-5fe2-4a65-b0f5-6d36f16fcc7a_sample_4.py,0.9375,15
caf5e0c0-965e-426a-ab2b-e342514a53e6,1,caf5e0c0-965e-426a-ab2b-e342514a53e6_sample_1.py,0.5955882352941178,114
caf5e0c0-965e-426a-ab2b-e342514a53e6,2,caf5e0c0-965e-426a-ab2b-e342514a53e6_sample_2.py,0.5808823529411764,31
