base_name,sample_number,sample_file,reward_score,footprint_count
c49e6501-52c0-4fb0-b040-3b221c891a0a,3,c49e6501-52c0-4fb0-b040-3b221c891a0a_sample_3.py,0.5185185185185186,185
c49e6501-52c0-4fb0-b040-3b221c891a0a,4,c49e6501-52c0-4fb0-b040-3b221c891a0a_sample_4.py,0.5380622837370241,272
c4e042a6-4225-4679-9c2f-0ce00a84a9d7,1,c4e042a6-4225-4679-9c2f-0ce00a84a9d7_sample_1.py,0.5122324159021407,306
c4e042a6-4225-4679-9c2f-0ce00a84a9d7,2,c4e042a6-4225-4679-9c2f-0ce00a84a9d7_sample_2.py,0.5122324159021407,306
c4e042a6-4225-4679-9c2f-0ce00a84a9d7,3,c4e042a6-4225-4679-9c2f-0ce00a84a9d7_sample_3.py,0.5122324159021407,306
c4e042a6-4225-4679-9c2f-0ce00a84a9d7,4,c4e042a6-4225-4679-9c2f-0ce00a84a9d7_sample_4.py,0.5122324159021407,306
c619c6d9-c45c-4ad5-8992-4bd4e48841f7,1,c619c6d9-c45c-4ad5-8992-4bd4e48841f7_sample_1.py,0.5194552529182879,240
c619c6d9-c45c-4ad5-8992-4bd4e48841f7,2,c619c6d9-c45c-4ad5-8992-4bd4e48841f7_sample_2.py,0.5194552529182879,240
c619c6d9-c45c-4ad5-8992-4bd4e48841f7,3,c619c6d9-c45c-4ad5-8992-4bd4e48841f7_sample_3.py,0.5194552529182879,240
c619c6d9-c45c-4ad5-8992-4bd4e48841f7,4,c619c6d9-c45c-4ad5-8992-4bd4e48841f7_sample_4.py,0.5194552529182879,240
c676dd42-1f5e-4761-b647-bda657f6b714,1,c676dd42-1f5e-4761-b647-bda657f6b714_sample_1.py,0.5038910505836576,240
c676dd42-1f5e-4761-b647-bda657f6b714,2,c676dd42-1f5e-4761-b647-bda657f6b714_sample_2.py,0.5038910505836576,240
c676dd42-1f5e-4761-b647-bda657f6b714,3,c676dd42-1f5e-4761-b647-bda657f6b714_sample_3.py,0.5038910505836576,240
c676dd42-1f5e-4761-b647-bda657f6b714,4,c676dd42-1f5e-4761-b647-bda657f6b714_sample_4.py,0.5038910505836576,240
c6ff4518-567f-4cc2-b229-9e54e380a22d,1,c6ff4518-567f-4cc2-b229-9e54e380a22d_sample_1.py,0.5124069478908189,380
c6ff4518-567f-4cc2-b229-9e54e380a22d,2,c6ff4518-567f-4cc2-b229-9e54e380a22d_sample_2.py,0.5124069478908189,380
c6ff4518-567f-4cc2-b229-9e54e380a22d,3,c6ff4518-567f-4cc2-b229-9e54e380a22d_sample_3.py,0.5124069478908189,380
c6ff4518-567f-4cc2-b229-9e54e380a22d,4,c6ff4518-567f-4cc2-b229-9e54e380a22d_sample_4.py,0.5124069478908189,380
c76e808d-69af-4f46-a81b-151f08211ef3,1,c76e808d-69af-4f46-a81b-151f08211ef3_sample_1.py,0.5090579710144927,256
c76e808d-69af-4f46-a81b-151f08211ef3,2,c76e808d-69af-4f46-a81b-151f08211ef3_sample_2.py,0.5103092783505154,272
c76e808d-69af-4f46-a81b-151f08211ef3,3,c76e808d-69af-4f46-a81b-151f08211ef3_sample_3.py,0.5103092783505154,272
c76e808d-69af-4f46-a81b-151f08211ef3,4,c76e808d-69af-4f46-a81b-151f08211ef3_sample_4.py,0.5103092783505154,272
c7719214-6d56-4660-a73e-27ece842e9d5,1,c7719214-6d56-4660-a73e-27ece842e9d5_sample_1.py,0.5068493150684932,272
c7719214-6d56-4660-a73e-27ece842e9d5,2,c7719214-6d56-4660-a73e-27ece842e9d5_sample_2.py,0.5068493150684932,272
c7719214-6d56-4660-a73e-27ece842e9d5,3,c7719214-6d56-4660-a73e-27ece842e9d5_sample_3.py,0.5068493150684932,272
c7719214-6d56-4660-a73e-27ece842e9d5,4,c7719214-6d56-4660-a73e-27ece842e9d5_sample_4.py,0.5068493150684932,272
c884c0ad-4b6c-478e-8553-2c8264c78c4d,1,c884c0ad-4b6c-478e-8553-2c8264c78c4d_sample_1.py,0.51840490797546,306
c884c0ad-4b6c-478e-8553-2c8264c78c4d,2,c884c0ad-4b6c-478e-8553-2c8264c78c4d_sample_2.py,0.51840490797546,306
c884c0ad-4b6c-478e-8553-2c8264c78c4d,3,c884c0ad-4b6c-478e-8553-2c8264c78c4d_sample_3.py,0.7,17
c884c0ad-4b6c-478e-8553-2c8264c78c4d,4,c884c0ad-4b6c-478e-8553-2c8264c78c4d_sample_4.py,0.51840490797546,306
c8a5d28f-ffc6-4a17-82b2-16abf23b7f08,1,c8a5d28f-ffc6-4a17-82b2-16abf23b7f08_sample_1.py,0.513840830449827,272
c8a5d28f-ffc6-4a17-82b2-16abf23b7f08,2,c8a5d28f-ffc6-4a17-82b2-16abf23b7f08_sample_2.py,0.513840830449827,272
c8a5d28f-ffc6-4a17-82b2-16abf23b7f08,3,c8a5d28f-ffc6-4a17-82b2-16abf23b7f08_sample_3.py,0.513840830449827,272
c8a5d28f-ffc6-4a17-82b2-16abf23b7f08,4,c8a5d28f-ffc6-4a17-82b2-16abf23b7f08_sample_4.py,0.513840830449827,272
c8f73530-7000-4ace-87c6-b54dc7183342,1,c8f73530-7000-4ace-87c6-b54dc7183342_sample_1.py,0.5,306
c8f73530-7000-4ace-87c6-b54dc7183342,2,c8f73530-7000-4ace-87c6-b54dc7183342_sample_2.py,0.5,306
c8f73530-7000-4ace-87c6-b54dc7183342,3,c8f73530-7000-4ace-87c6-b54dc7183342_sample_3.py,0.5,306
c8f73530-7000-4ace-87c6-b54dc7183342,4,c8f73530-7000-4ace-87c6-b54dc7183342_sample_4.py,0.5017985611510791,261
c9217d10-ca3d-4013-83dd-4cbdf7f2854d,1,c9217d10-ca3d-4013-83dd-4cbdf7f2854d_sample_1.py,0.668141592920354,210
c9217d10-ca3d-4013-83dd-4cbdf7f2854d,2,c9217d10-ca3d-4013-83dd-4cbdf7f2854d_sample_2.py,0.668141592920354,210
c9217d10-ca3d-4013-83dd-4cbdf7f2854d,3,c9217d10-ca3d-4013-83dd-4cbdf7f2854d_sample_3.py,0.668141592920354,210
c9217d10-ca3d-4013-83dd-4cbdf7f2854d,4,c9217d10-ca3d-4013-83dd-4cbdf7f2854d_sample_4.py,0.668141592920354,210
c9594868-fcfe-440b-8018-7879f54f1e4c,1,c9594868-fcfe-440b-8018-7879f54f1e4c_sample_1.py,0.5190114068441065,240
c9594868-fcfe-440b-8018-7879f54f1e4c,2,c9594868-fcfe-440b-8018-7879f54f1e4c_sample_2.py,0.5190839694656488,239
c9594868-fcfe-440b-8018-7879f54f1e4c,3,c9594868-fcfe-440b-8018-7879f54f1e4c_sample_3.py,0.5222672064777327,225
c9594868-fcfe-440b-8018-7879f54f1e4c,4,c9594868-fcfe-440b-8018-7879f54f1e4c_sample_4.py,0.5249999999999999,177
cb542e97-82ec-4f4b-8989-1c2b1df375cf,1,cb542e97-82ec-4f4b-8989-1c2b1df375cf_sample_1.py,0.5,210
cb542e97-82ec-4f4b-8989-1c2b1df375cf,2,cb542e97-82ec-4f4b-8989-1c2b1df375cf_sample_2.py,0.5,210
cb542e97-82ec-4f4b-8989-1c2b1df375cf,3,cb542e97-82ec-4f4b-8989-1c2b1df375cf_sample_3.py,0.5,210
cb542e97-82ec-4f4b-8989-1c2b1df375cf,4,cb542e97-82ec-4f4b-8989-1c2b1df375cf_sample_4.py,0.5,210
cca328f3-2447-456e-b391-2bce065af679,1,cca328f3-2447-456e-b391-2bce065af679_sample_1.py,0.6212121212121211,210
cca328f3-2447-456e-b391-2bce065af679,2,cca328f3-2447-456e-b391-2bce065af679_sample_2.py,0.6212121212121211,210
cca328f3-2447-456e-b391-2bce065af679,3,cca328f3-2447-456e-b391-2bce065af679_sample_3.py,0.6531100478468899,196
cca328f3-2447-456e-b391-2bce065af679,4,cca328f3-2447-456e-b391-2bce065af679_sample_4.py,0.6212121212121211,210
ccbd5093-9157-4c1c-9e8d-817e9b19add9,1,ccbd5093-9157-4c1c-9e8d-817e9b19add9_sample_1.py,0.5793650793650793,55
ccbd5093-9157-4c1c-9e8d-817e9b19add9,2,ccbd5093-9157-4c1c-9e8d-817e9b19add9_sample_2.py,0.5071090047393365,196
ccbd5093-9157-4c1c-9e8d-817e9b19add9,3,ccbd5093-9157-4c1c-9e8d-817e9b19add9_sample_3.py,0.5044247787610618,210
ccbd5093-9157-4c1c-9e8d-817e9b19add9,4,ccbd5093-9157-4c1c-9e8d-817e9b19add9_sample_4.py,0.5044247787610618,210
ccdbefad-10dd-4877-a709-0f47d3f9ca54,1,ccdbefad-10dd-4877-a709-0f47d3f9ca54_sample_1.py,0.5902777777777777,272
ccdbefad-10dd-4877-a709-0f47d3f9ca54,2,ccdbefad-10dd-4877-a709-0f47d3f9ca54_sample_2.py,0.5912408759124088,256
ccdbefad-10dd-4877-a709-0f47d3f9ca54,3,ccdbefad-10dd-4877-a709-0f47d3f9ca54_sample_3.py,0.5902777777777777,272
ccdbefad-10dd-4877-a709-0f47d3f9ca54,4,ccdbefad-10dd-4877-a709-0f47d3f9ca54_sample_4.py,0.5242718446601942,40
ce713bc6-4abb-4659-9147-0ec3d88c9735,1,ce713bc6-4abb-4659-9147-0ec3d88c9735_sample_1.py,0.5103092783505154,272
ce713bc6-4abb-4659-9147-0ec3d88c9735,2,ce713bc6-4abb-4659-9147-0ec3d88c9735_sample_2.py,0.5103092783505154,272
ce713bc6-4abb-4659-9147-0ec3d88c9735,3,ce713bc6-4abb-4659-9147-0ec3d88c9735_sample_3.py,0.5103092783505154,272
ce713bc6-4abb-4659-9147-0ec3d88c9735,4,ce713bc6-4abb-4659-9147-0ec3d88c9735_sample_4.py,0.5103092783505154,272
cf8c51e4-b36c-4539-a173-e63416911b39,1,cf8c51e4-b36c-4539-a173-e63416911b39_sample_1.py,0.5177777777777777,210
cf8c51e4-b36c-4539-a173-e63416911b39,2,cf8c51e4-b36c-4539-a173-e63416911b39_sample_2.py,0.5177777777777777,210
cf8c51e4-b36c-4539-a173-e63416911b39,3,cf8c51e4-b36c-4539-a173-e63416911b39_sample_3.py,0.5177777777777777,210
cf8c51e4-b36c-4539-a173-e63416911b39,4,cf8c51e4-b36c-4539-a173-e63416911b39_sample_4.py,0.5177777777777777,210
cfe9cf78-0585-427c-9169-f11d08cd2a50,1,cfe9cf78-0585-427c-9169-f11d08cd2a50_sample_1.py,0.5247747747747749,207
cfe9cf78-0585-427c-9169-f11d08cd2a50,2,cfe9cf78-0585-427c-9169-f11d08cd2a50_sample_2.py,0.5115384615384615,240
cfe9cf78-0585-427c-9169-f11d08cd2a50,3,cfe9cf78-0585-427c-9169-f11d08cd2a50_sample_3.py,0.5115384615384615,240
cfe9cf78-0585-427c-9169-f11d08cd2a50,4,cfe9cf78-0585-427c-9169-f11d08cd2a50_sample_4.py,0.5135658914728682,239
d03a3ac1-01fb-43f7-9e51-df1f5bd17820,1,d03a3ac1-01fb-43f7-9e51-df1f5bd17820_sample_1.py,0.5665137614678899,205
d03a3ac1-01fb-43f7-9e51-df1f5bd17820,2,d03a3ac1-01fb-43f7-9e51-df1f5bd17820_sample_2.py,0.5526315789473684,210
d03a3ac1-01fb-43f7-9e51-df1f5bd17820,3,d03a3ac1-01fb-43f7-9e51-df1f5bd17820_sample_3.py,0.5526315789473684,210
d03a3ac1-01fb-43f7-9e51-df1f5bd17820,4,d03a3ac1-01fb-43f7-9e51-df1f5bd17820_sample_4.py,0.5526315789473684,210
d03d25d4-2b2a-4c5d-9e33-de54c815b114,1,d03d25d4-2b2a-4c5d-9e33-de54c815b114_sample_1.py,0.5039370078740157,240
d03d25d4-2b2a-4c5d-9e33-de54c815b114,2,d03d25d4-2b2a-4c5d-9e33-de54c815b114_sample_2.py,0.5039370078740157,240
d03d25d4-2b2a-4c5d-9e33-de54c815b114,3,d03d25d4-2b2a-4c5d-9e33-de54c815b114_sample_3.py,0.5039370078740157,240
d03d25d4-2b2a-4c5d-9e33-de54c815b114,4,d03d25d4-2b2a-4c5d-9e33-de54c815b114_sample_4.py,0.5039370078740157,240
d14ba506-0d58-4af4-be6b-354e7d87b3f7,1,d14ba506-0d58-4af4-be6b-354e7d87b3f7_sample_1.py,0.5343915343915344,174
d14ba506-0d58-4af4-be6b-354e7d87b3f7,2,d14ba506-0d58-4af4-be6b-354e7d87b3f7_sample_2.py,0.5219298245614035,210
d14ba506-0d58-4af4-be6b-354e7d87b3f7,3,d14ba506-0d58-4af4-be6b-354e7d87b3f7_sample_3.py,0.5219298245614035,210
d14ba506-0d58-4af4-be6b-354e7d87b3f7,4,d14ba506-0d58-4af4-be6b-354e7d87b3f7_sample_4.py,0.5219298245614035,210
d1f09626-ee36-41c4-a545-6b9e24255b42,1,d1f09626-ee36-41c4-a545-6b9e24255b42_sample_1.py,0.5,272
d1f09626-ee36-41c4-a545-6b9e24255b42,2,d1f09626-ee36-41c4-a545-6b9e24255b42_sample_2.py,0.5,272
d1f09626-ee36-41c4-a545-6b9e24255b42,3,d1f09626-ee36-41c4-a545-6b9e24255b42_sample_3.py,0.5,272
d1f09626-ee36-41c4-a545-6b9e24255b42,4,d1f09626-ee36-41c4-a545-6b9e24255b42_sample_4.py,0.5018382352941178,256
d226aa60-190f-43bc-9a4a-cde4aa41434e,1,d226aa60-190f-43bc-9a4a-cde4aa41434e_sample_1.py,0.506079027355623,306
d226aa60-190f-43bc-9a4a-cde4aa41434e,2,d226aa60-190f-43bc-9a4a-cde4aa41434e_sample_2.py,0.506079027355623,306
d226aa60-190f-43bc-9a4a-cde4aa41434e,3,d226aa60-190f-43bc-9a4a-cde4aa41434e_sample_3.py,0.506079027355623,306
d226aa60-190f-43bc-9a4a-cde4aa41434e,4,d226aa60-190f-43bc-9a4a-cde4aa41434e_sample_4.py,0.5526315789473684,99
d28a6c4d-8d3b-449d-a44b-468dd25de45f,1,d28a6c4d-8d3b-449d-a44b-468dd25de45f_sample_1.py,0.5070754716981132,196
d28a6c4d-8d3b-449d-a44b-468dd25de45f,2,d28a6c4d-8d3b-449d-a44b-468dd25de45f_sample_2.py,0.5044052863436124,210
d28a6c4d-8d3b-449d-a44b-468dd25de45f,3,d28a6c4d-8d3b-449d-a44b-468dd25de45f_sample_3.py,0.5044052863436124,210
d28a6c4d-8d3b-449d-a44b-468dd25de45f,4,d28a6c4d-8d3b-449d-a44b-468dd25de45f_sample_4.py,0.5044052863436124,210
d427433c-b4aa-4f25-8eed-90a245ea92a7,1,d427433c-b4aa-4f25-8eed-90a245ea92a7_sample_1.py,0.5798319327731092,227
d427433c-b4aa-4f25-8eed-90a245ea92a7,2,d427433c-b4aa-4f25-8eed-90a245ea92a7_sample_2.py,0.5592334494773519,272
d427433c-b4aa-4f25-8eed-90a245ea92a7,3,d427433c-b4aa-4f25-8eed-90a245ea92a7_sample_3.py,0.5606617647058822,256
d427433c-b4aa-4f25-8eed-90a245ea92a7,4,d427433c-b4aa-4f25-8eed-90a245ea92a7_sample_4.py,0.5592334494773519,272
d5e8331f-7163-4103-8081-66bd9e86ba72,1,d5e8331f-7163-4103-8081-66bd9e86ba72_sample_1.py,0.5,240
d5e8331f-7163-4103-8081-66bd9e86ba72,2,d5e8331f-7163-4103-8081-66bd9e86ba72_sample_2.py,0.5,240
d5e8331f-7163-4103-8081-66bd9e86ba72,3,d5e8331f-7163-4103-8081-66bd9e86ba72_sample_3.py,0.5,240
d5e8331f-7163-4103-8081-66bd9e86ba72,4,d5e8331f-7163-4103-8081-66bd9e86ba72_sample_4.py,0.5,240
d6163005-de2c-491a-bd87-954f7acf32bb,1,d6163005-de2c-491a-bd87-954f7acf32bb_sample_1.py,0.5039370078740157,240
d6163005-de2c-491a-bd87-954f7acf32bb,2,d6163005-de2c-491a-bd87-954f7acf32bb_sample_2.py,0.5301724137931034,107
d6163005-de2c-491a-bd87-954f7acf32bb,3,d6163005-de2c-491a-bd87-954f7acf32bb_sample_3.py,0.5039370078740157,240
d6163005-de2c-491a-bd87-954f7acf32bb,4,d6163005-de2c-491a-bd87-954f7acf32bb_sample_4.py,0.5039370078740157,240
d62d3d57-bc15-476a-9256-da144bb1a238,1,d62d3d57-bc15-476a-9256-da144bb1a238_sample_1.py,0.5,210
d62d3d57-bc15-476a-9256-da144bb1a238,2,d62d3d57-bc15-476a-9256-da144bb1a238_sample_2.py,0.5,210
d62d3d57-bc15-476a-9256-da144bb1a238,3,d62d3d57-bc15-476a-9256-da144bb1a238_sample_3.py,0.5,210
d62d3d57-bc15-476a-9256-da144bb1a238,4,d62d3d57-bc15-476a-9256-da144bb1a238_sample_4.py,0.5,210
d836b0ba-707d-45a1-8e05-fe1a6bb389f3,1,d836b0ba-707d-45a1-8e05-fe1a6bb389f3_sample_1.py,0.6946902654867257,210
d836b0ba-707d-45a1-8e05-fe1a6bb389f3,2,d836b0ba-707d-45a1-8e05-fe1a6bb389f3_sample_2.py,0.6946902654867257,210
d836b0ba-707d-45a1-8e05-fe1a6bb389f3,3,d836b0ba-707d-45a1-8e05-fe1a6bb389f3_sample_3.py,0.6946902654867257,210
d836b0ba-707d-45a1-8e05-fe1a6bb389f3,4,d836b0ba-707d-45a1-8e05-fe1a6bb389f3_sample_4.py,0.6946902654867257,210
da034b24-c3d4-43e2-bc72-8817c673186f,1,da034b24-c3d4-43e2-bc72-8817c673186f_sample_1.py,0.7140077821011672,240
da034b24-c3d4-43e2-bc72-8817c673186f,2,da034b24-c3d4-43e2-bc72-8817c673186f_sample_2.py,0.7140077821011672,240
da034b24-c3d4-43e2-bc72-8817c673186f,3,da034b24-c3d4-43e2-bc72-8817c673186f_sample_3.py,0.7140077821011672,240
da034b24-c3d4-43e2-bc72-8817c673186f,4,da034b24-c3d4-43e2-bc72-8817c673186f_sample_4.py,0.7140077821011672,240
da700947-2e0b-4b14-8fea-6d536479ffd8,1,da700947-2e0b-4b14-8fea-6d536479ffd8_sample_1.py,0.5819112627986347,272
da700947-2e0b-4b14-8fea-6d536479ffd8,2,da700947-2e0b-4b14-8fea-6d536479ffd8_sample_2.py,0.588768115942029,256
da700947-2e0b-4b14-8fea-6d536479ffd8,3,da700947-2e0b-4b14-8fea-6d536479ffd8_sample_3.py,0.5819112627986347,272
da700947-2e0b-4b14-8fea-6d536479ffd8,4,da700947-2e0b-4b14-8fea-6d536479ffd8_sample_4.py,0.5819112627986347,272
db0593b2-bab6-406e-9c49-63389b4817a0,1,db0593b2-bab6-406e-9c49-63389b4817a0_sample_1.py,0.6212121212121211,210
db0593b2-bab6-406e-9c49-63389b4817a0,2,db0593b2-bab6-406e-9c49-63389b4817a0_sample_2.py,0.6212121212121211,210
db0593b2-bab6-406e-9c49-63389b4817a0,3,db0593b2-bab6-406e-9c49-63389b4817a0_sample_3.py,0.6212121212121211,210
db0593b2-bab6-406e-9c49-63389b4817a0,4,db0593b2-bab6-406e-9c49-63389b4817a0_sample_4.py,0.6212121212121211,210
dc5d60f7-acee-483a-a2ac-8f4cdf127c9b,1,dc5d60f7-acee-483a-a2ac-8f4cdf127c9b_sample_1.py,0.5023584905660377,196
dc5d60f7-acee-483a-a2ac-8f4cdf127c9b,2,dc5d60f7-acee-483a-a2ac-8f4cdf127c9b_sample_2.py,0.5,210
dc5d60f7-acee-483a-a2ac-8f4cdf127c9b,3,dc5d60f7-acee-483a-a2ac-8f4cdf127c9b_sample_3.py,0.5,210
dc5d60f7-acee-483a-a2ac-8f4cdf127c9b,4,dc5d60f7-acee-483a-a2ac-8f4cdf127c9b_sample_4.py,0.6200000000000001,14
dc74f954-b514-49a9-88fa-4de75b5ce33b,1,dc74f954-b514-49a9-88fa-4de75b5ce33b_sample_1.py,0.5217391304347827,194
dc74f954-b514-49a9-88fa-4de75b5ce33b,2,dc74f954-b514-49a9-88fa-4de75b5ce33b_sample_2.py,0.5104166666666667,272
dc74f954-b514-49a9-88fa-4de75b5ce33b,3,dc74f954-b514-49a9-88fa-4de75b5ce33b_sample_3.py,0.5104166666666667,272
dc74f954-b514-49a9-88fa-4de75b5ce33b,4,dc74f954-b514-49a9-88fa-4de75b5ce33b_sample_4.py,0.5104166666666667,272
dcc3cfe5-b295-4ee6-b6d9-964565539021,1,dcc3cfe5-b295-4ee6-b6d9-964565539021_sample_1.py,0.521505376344086,256
dcc3cfe5-b295-4ee6-b6d9-964565539021,2,dcc3cfe5-b295-4ee6-b6d9-964565539021_sample_2.py,0.5228136882129277,240
dcc3cfe5-b295-4ee6-b6d9-964565539021,3,dcc3cfe5-b295-4ee6-b6d9-964565539021_sample_3.py,0.5263157894736843,225
dcc3cfe5-b295-4ee6-b6d9-964565539021,4,dcc3cfe5-b295-4ee6-b6d9-964565539021_sample_4.py,0.5228136882129277,240
dcc961c5-86a2-44f2-a5d9-420d123b4bb9,1,dcc961c5-86a2-44f2-a5d9-420d123b4bb9_sample_1.py,0.5077821011673151,240
dcc961c5-86a2-44f2-a5d9-420d123b4bb9,2,dcc961c5-86a2-44f2-a5d9-420d123b4bb9_sample_2.py,0.5077821011673151,240
dcc961c5-86a2-44f2-a5d9-420d123b4bb9,3,dcc961c5-86a2-44f2-a5d9-420d123b4bb9_sample_3.py,0.5077821011673151,240
dcc961c5-86a2-44f2-a5d9-420d123b4bb9,4,dcc961c5-86a2-44f2-a5d9-420d123b4bb9_sample_4.py,0.5068807339449541,200
dd408735-77a2-4013-9e4a-7117df116f3a,1,dd408735-77a2-4013-9e4a-7117df116f3a_sample_1.py,-1.0,
dd408735-77a2-4013-9e4a-7117df116f3a,2,dd408735-77a2-4013-9e4a-7117df116f3a_sample_2.py,0.5103806228373702,272
dd408735-77a2-4013-9e4a-7117df116f3a,3,dd408735-77a2-4013-9e4a-7117df116f3a_sample_3.py,0.5103806228373702,272
dd408735-77a2-4013-9e4a-7117df116f3a,4,dd408735-77a2-4013-9e4a-7117df116f3a_sample_4.py,0.5103806228373702,272
deb75350-21e0-4c8a-b091-cf1c2c50541d,1,deb75350-21e0-4c8a-b091-cf1c2c50541d_sample_1.py,0.654867256637168,210
deb75350-21e0-4c8a-b091-cf1c2c50541d,2,deb75350-21e0-4c8a-b091-cf1c2c50541d_sample_2.py,0.6648936170212765,39
deb75350-21e0-4c8a-b091-cf1c2c50541d,3,deb75350-21e0-4c8a-b091-cf1c2c50541d_sample_3.py,0.654867256637168,210
deb75350-21e0-4c8a-b091-cf1c2c50541d,4,deb75350-21e0-4c8a-b091-cf1c2c50541d_sample_4.py,0.654867256637168,210
e01de5dc-964d-49a5-8d9b-25e36abc0945,1,e01de5dc-964d-49a5-8d9b-25e36abc0945_sample_1.py,0.5136518771331058,272
e01de5dc-964d-49a5-8d9b-25e36abc0945,2,e01de5dc-964d-49a5-8d9b-25e36abc0945_sample_2.py,0.5136518771331058,272
e01de5dc-964d-49a5-8d9b-25e36abc0945,3,e01de5dc-964d-49a5-8d9b-25e36abc0945_sample_3.py,0.5136518771331058,272
e01de5dc-964d-49a5-8d9b-25e36abc0945,4,e01de5dc-964d-49a5-8d9b-25e36abc0945_sample_4.py,0.5136518771331058,272
e08a7d64-544a-4c48-b9e7-18379f108723,1,e08a7d64-544a-4c48-b9e7-18379f108723_sample_1.py,0.5570175438596492,210
e08a7d64-544a-4c48-b9e7-18379f108723,2,e08a7d64-544a-4c48-b9e7-18379f108723_sample_2.py,0.5570175438596492,210
e08a7d64-544a-4c48-b9e7-18379f108723,3,e08a7d64-544a-4c48-b9e7-18379f108723_sample_3.py,0.5570175438596492,210
e08a7d64-544a-4c48-b9e7-18379f108723,4,e08a7d64-544a-4c48-b9e7-18379f108723_sample_4.py,0.5570175438596492,210
e0a94cd1-50ec-48e4-b6ac-95007e686f09,1,e0a94cd1-50ec-48e4-b6ac-95007e686f09_sample_1.py,0.5572519083969465,240
e0a94cd1-50ec-48e4-b6ac-95007e686f09,2,e0a94cd1-50ec-48e4-b6ac-95007e686f09_sample_2.py,0.5630081300813008,225
e0a94cd1-50ec-48e4-b6ac-95007e686f09,3,e0a94cd1-50ec-48e4-b6ac-95007e686f09_sample_3.py,0.5572519083969465,240
e0a94cd1-50ec-48e4-b6ac-95007e686f09,4,e0a94cd1-50ec-48e4-b6ac-95007e686f09_sample_4.py,0.5572519083969465,240
e0d35b0c-14b7-487f-bcf4-e4df4f4cce70,1,e0d35b0c-14b7-487f-bcf4-e4df4f4cce70_sample_1.py,0.5419708029197081,256
e0d35b0c-14b7-487f-bcf4-e4df4f4cce70,2,e0d35b0c-14b7-487f-bcf4-e4df4f4cce70_sample_2.py,0.5378006872852235,272
e0d35b0c-14b7-487f-bcf4-e4df4f4cce70,3,e0d35b0c-14b7-487f-bcf4-e4df4f4cce70_sample_3.py,0.5378006872852235,272
e0d35b0c-14b7-487f-bcf4-e4df4f4cce70,4,e0d35b0c-14b7-487f-bcf4-e4df4f4cce70_sample_4.py,0.5419708029197081,256
e15f3d77-d62a-433a-b368-45e5b50daf98,1,e15f3d77-d62a-433a-b368-45e5b50daf98_sample_1.py,0.5484581497797356,210
e15f3d77-d62a-433a-b368-45e5b50daf98,2,e15f3d77-d62a-433a-b368-45e5b50daf98_sample_2.py,0.5484581497797356,210
e15f3d77-d62a-433a-b368-45e5b50daf98,3,e15f3d77-d62a-433a-b368-45e5b50daf98_sample_3.py,0.5484581497797356,210
e15f3d77-d62a-433a-b368-45e5b50daf98,4,e15f3d77-d62a-433a-b368-45e5b50daf98_sample_4.py,0.5484581497797356,210
e1b5a103-db1d-4a66-ada2-bfdfecd7949c,1,e1b5a103-db1d-4a66-ada2-bfdfecd7949c_sample_1.py,0.5255813953488373,196
e1b5a103-db1d-4a66-ada2-bfdfecd7949c,2,e1b5a103-db1d-4a66-ada2-bfdfecd7949c_sample_2.py,0.5217391304347827,210
